exit_time,exit_ns,pnl_pips,cum_pnl,drawdown,pair,year
2022-08-01 05:50:00+00:00,1659333000000000,11.1,199297.3,30.1,GBP_USD,2022
2022-08-01 06:30:00+00:00,1659335400000000,-6.8,199290.5,36.9,GBP_AUD,2022
2022-08-01 08:15:00+00:00,1659341700000000,-11.6,199278.9,48.5,AUD_NZD,2022
2022-08-01 09:00:00+00:00,1659344400000000,-25.3,199253.6,73.8,GBP_AUD,2022
2022-08-01 09:30:00+00:00,1659346200000000,-17.3,199236.3,91.1,NZD_JPY,2022
2022-08-01 10:00:00+00:00,1659348000000000,-23.6,199212.7,114.7,AUD_JPY,2022
2022-08-01 11:00:00+00:00,1659351600000000,12.0,199224.7,102.7,EUR_USD,2022
2022-08-01 12:00:00+00:00,1659355200000000,21.9,199246.6,80.8,USD_CAD,2022
2022-08-01 12:00:00+00:00,1659355200000000,2.6,199249.2,78.2,NZD_JPY,2022
2022-08-01 12:25:00+00:00,1659356700000000,12.2,199261.4,66.0,AUD_JPY,2022
2022-08-01 12:30:00+00:00,1659357000000000,22.0,199283.4,44.0,GBP_AUD,2022
2022-08-01 13:20:00+00:00,1659360000000000,-25.7,199257.7,69.7,USD_CAD,2022
2022-08-01 14:10:00+00:00,1659363000000000,62.4,199320.1,7.3,GBP_USD,2022
2022-08-01 14:20:00+00:00,1659363600000000,-15.8,199304.3,23.1,GBP_JPY,2022
2022-08-01 14:25:00+00:00,1659363900000000,32.0,199336.3,0.0,AUD_CAD,2022
2022-08-01 15:10:00+00:00,1659366600000000,-10.0,199326.3,10.0,NZD_JPY,2022
2022-08-01 16:10:00+00:00,1659370200000000,-19.5,199306.8,29.5,GBP_JPY,2022
2022-08-01 17:50:00+00:00,1659376200000000,17.4,199324.2,12.1,USD_CHF,2022
2022-08-01 18:00:00+00:00,1659376800000000,26.2,199350.4,0.0,AUD_USD,2022
2022-08-01 18:30:00+00:00,1659378600000000,-7.8,199342.6,7.8,EUR_USD,2022
2022-08-01 19:10:00+00:00,1659381000000000,0.6,199343.2,7.2,EUR_AUD,2022
2022-08-01 19:25:00+00:00,1659381900000000,0.2,199343.4,7.0,AUD_USD,2022
2022-08-01 20:20:00+00:00,1659385200000000,10.6,199354.0,0.0,AUD_NZD,2022
2022-08-01 20:30:00+00:00,1659385800000000,19.6,199373.6,0.0,EUR_GBP,2022
2022-08-01 20:30:00+00:00,1659385800000000,39.9,199413.5,0.0,USD_CAD,2022
2022-08-01 20:30:00+00:00,1659385800000000,1.3,199414.8,0.0,USD_CHF,2022
2022-08-01 21:00:00+00:00,1659387600000000,12.5,199427.3,0.0,GBP_AUD,2022
2022-08-01 21:15:00+00:00,1659388500000000,-13.9,199413.4,13.9,GBP_USD,2022
2022-08-01 23:05:00+00:00,1659395100000000,-12.6,199400.8,26.5,EUR_AUD,2022
2022-08-02 00:00:00+00:00,1659398400000000,-6.1,199394.7,32.6,GBP_USD,2022
2022-08-02 00:30:00+00:00,1659400200000000,-10.3,199384.4,42.9,AUD_USD,2022
2022-08-02 00:30:00+00:00,1659400200000000,-5.8,199378.6,48.7,AUD_CAD,2022
2022-08-02 01:00:00+00:00,1659402000000000,2.3,199380.9,46.4,EUR_GBP,2022
2022-08-02 01:05:00+00:00,1659402300000000,2.9,199383.8,43.5,GBP_USD,2022
2022-08-02 01:45:00+00:00,1659404700000000,-3.4,199380.4,46.9,EUR_GBP,2022
2022-08-02 01:50:00+00:00,1659405000000000,-1.5,199378.9,48.4,GBP_USD,2022
2022-08-02 02:15:00+00:00,1659406500000000,155.1,199534.0,0.0,EUR_JPY,2022
2022-08-02 03:00:00+00:00,1659409200000000,3.9,199537.9,0.0,USD_CHF,2022
2022-08-02 03:15:00+00:00,1659410100000000,-3.5,199534.4,3.5,GBP_USD,2022
2022-08-02 03:20:00+00:00,1659410400000000,143.4,199677.8,0.0,CHF_JPY,2022
2022-08-02 03:50:00+00:00,1659412200000000,17.5,199695.3,0.0,EUR_AUD,2022
2022-08-02 05:00:00+00:00,1659416400000000,7.3,199702.6,0.0,EUR_USD,2022
2022-08-02 06:15:00+00:00,1659420900000000,-1.5,199701.1,1.5,EUR_GBP,2022
2022-08-02 07:30:00+00:00,1659425400000000,-5.0,199696.1,6.5,EUR_GBP,2022
2022-08-02 09:00:00+00:00,1659430800000000,17.9,199714.0,0.0,EUR_USD,2022
2022-08-02 09:05:00+00:00,1659431100000000,4.4,199718.4,0.0,EUR_GBP,2022
2022-08-02 09:30:00+00:00,1659432600000000,186.6,199905.0,0.0,CAD_JPY,2022
2022-08-02 09:30:00+00:00,1659432600000000,-11.7,199893.3,11.7,EUR_USD,2022
2022-08-02 09:55:00+00:00,1659434100000000,8.2,199901.5,3.5,USD_CHF,2022
2022-08-02 10:20:00+00:00,1659435600000000,36.4,199937.9,0.0,GBP_USD,2022
2022-08-02 10:40:00+00:00,1659436800000000,21.4,199959.3,0.0,NZD_CAD,2022
2022-08-02 10:50:00+00:00,1659437400000000,237.4,200196.7,0.0,USD_JPY,2022
2022-08-02 11:00:00+00:00,1659438000000000,6.3,200203.0,0.0,USD_CAD,2022
2022-08-02 11:05:00+00:00,1659438300000000,14.5,200217.5,0.0,NZD_USD,2022
2022-08-02 11:20:00+00:00,1659439200000000,-6.4,200211.1,6.4,EUR_USD,2022
2022-08-02 11:25:00+00:00,1659439500000000,90.9,200302.0,0.0,AUD_CAD,2022
2022-08-02 12:00:00+00:00,1659441600000000,150.0,200452.0,0.0,GBP_JPY,2022
2022-08-02 12:10:00+00:00,1659442200000000,124.8,200576.8,0.0,NZD_JPY,2022
2022-08-02 12:50:00+00:00,1659444600000000,-13.5,200563.3,13.5,EUR_AUD,2022
2022-08-02 14:00:00+00:00,1659448800000000,172.6,200735.9,0.0,AUD_JPY,2022
2022-08-02 14:00:00+00:00,1659448800000000,-19.8,200716.1,19.8,NZD_JPY,2022
2022-08-02 14:00:00+00:00,1659448800000000,-63.0,200653.1,82.8,GBP_JPY,2022
2022-08-02 14:00:00+00:00,1659448800000000,-54.6,200598.5,137.4,CAD_JPY,2022
2022-08-02 14:00:00+00:00,1659448800000000,-85.7,200512.8,223.1,USD_JPY,2022
2022-08-02 14:30:00+00:00,1659450600000000,-0.1,200512.7,223.2,AUD_CAD,2022
2022-08-02 15:20:00+00:00,1659453600000000,17.8,200530.5,205.4,USD_CHF,2022
2022-08-02 15:20:00+00:00,1659453600000000,-4.3,200526.2,209.7,NZD_CAD,2022
2022-08-02 15:35:00+00:00,1659454500000000,1.6,200527.8,208.1,AUD_USD,2022
2022-08-02 15:50:00+00:00,1659455400000000,-5.9,200521.9,214.0,GBP_USD,2022
2022-08-02 16:05:00+00:00,1659456300000000,-12.7,200509.2,226.7,USD_CAD,2022
2022-08-02 16:20:00+00:00,1659457200000000,0.7,200509.9,226.0,EUR_USD,2022
2022-08-02 16:25:00+00:00,1659457500000000,-1.0,200508.9,227.0,USD_CHF,2022
2022-08-02 16:40:00+00:00,1659458400000000,-0.7,200508.2,227.7,NZD_USD,2022
2022-08-02 17:00:00+00:00,1659459600000000,-6.1,200502.1,233.8,AUD_NZD,2022
2022-08-02 18:00:00+00:00,1659463200000000,28.4,200530.5,205.4,EUR_GBP,2022
2022-08-02 18:05:00+00:00,1659463500000000,-10.4,200520.1,215.8,GBP_AUD,2022
2022-08-02 19:30:00+00:00,1659468600000000,-1.6,200518.5,217.4,GBP_AUD,2022
2022-08-02 19:35:00+00:00,1659468900000000,-3.1,200515.4,220.5,EUR_GBP,2022
2022-08-02 19:45:00+00:00,1659469500000000,20.5,200535.9,200.0,EUR_USD,2022
2022-08-02 19:45:00+00:00,1659469500000000,25.3,200561.2,174.7,USD_CHF,2022
2022-08-02 20:10:00+00:00,1659471000000000,46.1,200607.3,128.6,GBP_USD,2022
2022-08-02 20:40:00+00:00,1659472800000000,22.6,200629.9,106.0,NZD_CAD,2022
2022-08-02 22:00:00+00:00,1659477600000000,6.5,200636.4,99.5,NZD_JPY,2022
2022-08-02 22:05:00+00:00,1659477900000000,4.0,200640.4,95.5,AUD_JPY,2022
2022-08-02 22:10:00+00:00,1659478200000000,-6.6,200633.8,102.1,GBP_JPY,2022
2022-08-02 22:45:00+00:00,1659480300000000,128.7,200762.5,0.0,CHF_JPY,2022
2022-08-02 23:15:00+00:00,1659482100000000,-11.6,200750.9,11.6,NZD_JPY,2022
2022-08-03 01:00:00+00:00,1659488400000000,24.0,200774.9,0.0,USD_CAD,2022
2022-08-03 01:05:00+00:00,1659488700000000,17.4,200792.3,0.0,GBP_AUD,2022
2022-08-03 01:25:00+00:00,1659489900000000,18.8,200811.1,0.0,EUR_AUD,2022
2022-08-03 02:00:00+00:00,1659492000000000,38.0,200849.1,0.0,AUD_CAD,2022
2022-08-03 02:00:00+00:00,1659492000000000,26.7,200875.8,0.0,AUD_USD,2022
2022-08-03 03:25:00+00:00,1659497100000000,-17.3,200858.5,17.3,NZD_JPY,2022
2022-08-03 03:35:00+00:00,1659497700000000,-16.7,200841.8,34.0,AUD_JPY,2022
2022-08-03 04:00:00+00:00,1659499200000000,19.3,200861.1,14.7,NZD_USD,2022
2022-08-03 04:15:00+00:00,1659500100000000,-5.9,200855.2,20.6,AUD_NZD,2022
2022-08-03 05:55:00+00:00,1659506100000000,-23.6,200831.6,44.2,USD_JPY,2022
2022-08-03 06:30:00+00:00,1659508200000000,-16.0,200815.6,60.2,CHF_JPY,2022
